sample_id,scene_type,old_label,new_label,relabel_reason,relabel_bucket,dataset_split,changed,old_anchor_count,new_anchor_count,added_anchor_count,input_text
stage4_train:666,simple_local,"<think>
scene=simple_local
anchor_count=0
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
NO_ANCHOR","<think>
scene=simple_local
anchor_count=0
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
NO_ANCHOR",no active changed edges; NO_ANCHOR remains valid under strict-aligned labeling,unchanged,train,False,0,0,0,常态或局部短时事件：经八路农业路至红专路段向北交通基本正常
stage4_train:667,simple_local,"<think>
scene=simple_local
anchor_count=0
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
NO_ANCHOR","<think>
scene=simple_local
anchor_count=0
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
NO_ANCHOR",no active changed edges; NO_ANCHOR remains valid under strict-aligned labeling,unchanged,train,False,0,0,0,花园路红专路至政七街段向南交通基本正常
stage4_train:668,simple_local,"<think>
scene=simple_local
anchor_count=0
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
NO_ANCHOR","<think>
scene=simple_local
anchor_count=0
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
NO_ANCHOR",no active changed edges; NO_ANCHOR remains valid under strict-aligned labeling,unchanged,train,False,0,0,0,常态或局部短时事件：红专路经一路至经六路段向东交通基本正常
stage4_train:669,simple_local,"<think>
scene=simple_local
anchor_count=0
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
NO_ANCHOR","<think>
scene=simple_local
anchor_count=0
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
NO_ANCHOR",no active changed edges; NO_ANCHOR remains valid under strict-aligned labeling,unchanged,train,False,0,0,0,农业路经六路至花园路段向西保持正常通行
stage4_train:670,simple_local,"<think>
scene=simple_local
anchor_count=0
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
NO_ANCHOR","<think>
scene=simple_local
anchor_count=0
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
NO_ANCHOR",no active changed edges; NO_ANCHOR remains valid under strict-aligned labeling,unchanged,train,False,0,0,0,经一路政七街至黄河路段向南保持正常通行
stage4_eval:1,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=农业路|DIR=向西|RANGE=经三路至经八路|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=2
simple_local_v2=输出所有 active changed-event anchors，含异常与恢复/畅通 side event。
</think>
ANCHOR|ROAD=农业路|DIR=向西|RANGE=经三路至经八路|LEVEL=中度拥堵
ANCHOR|ROAD=经三路|DIR=向南|RANGE=政七街至黄河路|LEVEL=畅通",add missing normal/relief side-event anchor so all active changed events are explicitly labeled,anomaly_plus_normal_side_event,eval,True,1,2,1,农业路经三路至经八路段向西中度拥堵缓行；经三路政七街至黄河路段向南畅通无阻
stage4_eval:2,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=经三路|DIR=向北|RANGE=政七街至黄河路|LEVEL=严重拥堵","<think>
scene=simple_local
anchor_count=2
simple_local_v2=输出所有 active changed-event anchors，含异常与恢复/畅通 side event。
</think>
ANCHOR|ROAD=经三路|DIR=向北|RANGE=政七街至黄河路|LEVEL=严重拥堵
ANCHOR|ROAD=政七街|DIR=向东|RANGE=花园路至未来路|LEVEL=畅通",add missing normal/relief side-event anchor so all active changed events are explicitly labeled,anomaly_plus_normal_side_event,eval,True,1,2,1,常态或局部短时事件：经三路政七街至黄河路段向北追尾事故严重拥堵；政七街花园路至未来路段向东畅通无阻
stage4_eval:6,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=政七街|DIR=向东|RANGE=经八路至花园路|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=2
simple_local_v2=输出所有 active changed-event anchors，含异常与恢复/畅通 side event。
</think>
ANCHOR|ROAD=政七街|DIR=向东|RANGE=经八路至花园路|LEVEL=中度拥堵
ANCHOR|ROAD=花园路|DIR=向南|RANGE=黄河路至纬五路|LEVEL=畅通",add missing normal/relief side-event anchor so all active changed events are explicitly labeled,anomaly_plus_normal_side_event,eval,True,1,2,1,政七街经八路至花园路段向东中度拥堵缓行；花园路黄河路至纬五路段向南车流顺畅
stage4_eval:7,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=纬五路|DIR=向西|RANGE=经六路至经八路|LEVEL=严重拥堵","<think>
scene=simple_local
anchor_count=2
simple_local_v2=输出所有 active changed-event anchors，含异常与恢复/畅通 side event。
</think>
ANCHOR|ROAD=纬五路|DIR=向西|RANGE=经六路至经八路|LEVEL=严重拥堵
ANCHOR|ROAD=经八路|DIR=向北|RANGE=红专路至政七街|LEVEL=畅通",add missing normal/relief side-event anchor so all active changed events are explicitly labeled,anomaly_plus_normal_side_event,eval,True,1,2,1,纬五路经六路至经八路段向西追尾事故严重拥堵；经八路红专路至政七街段向北车流顺畅
stage4_eval:9,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=农业路|DIR=向西|RANGE=经一路至经三路|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=农业路|DIR=向西|RANGE=经一路至经三路|LEVEL=中度拥堵",existing label already covers all active changed-event anchors,unchanged,eval,False,1,1,0,当前需要根据常态或局部短时事件进行路径规划。 请优先按当前生效约束理解，不要被已解除或背景信息误导。 农业路经一路至经三路段向西中度拥堵缓行；经八路红专路至政七街段向北交通基本正常 气象部门提示傍晚仍有小雨，但目前并未形成新增积水。 交警提醒周边停车场正在分流车辆，不过主路仍可通行。 部分播报会提到周边商圈或停车场信息，但主判断仍以道路方向、区间、时段和传播范围为核心。
stage4_eval:11,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=经六路|DIR=向南|RANGE=农业路至政七街|LEVEL=严重拥堵","<think>
scene=simple_local
anchor_count=2
simple_local_v2=输出所有 active changed-event anchors，含异常与恢复/畅通 side event。
</think>
ANCHOR|ROAD=经六路|DIR=向南|RANGE=农业路至政七街|LEVEL=严重拥堵
ANCHOR|ROAD=黄河路|DIR=向东|RANGE=经一路至经三路|LEVEL=畅通",add missing normal/relief side-event anchor so all active changed events are explicitly labeled,anomaly_plus_normal_side_event,eval,True,1,2,1,常态或局部短时事件：经六路农业路至政七街段向南车流积压严重拥堵；黄河路经一路至经三路段向东畅通无阻
stage4_eval:12,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=政七街|DIR=向东|RANGE=经三路至花园路|LEVEL=严重拥堵","<think>
scene=simple_local
anchor_count=2
simple_local_v2=输出所有 active changed-event anchors，含异常与恢复/畅通 side event。
</think>
ANCHOR|ROAD=政七街|DIR=向东|RANGE=经三路至花园路|LEVEL=严重拥堵
ANCHOR|ROAD=未来路|DIR=向北|RANGE=农业路至红专路|LEVEL=畅通",add missing normal/relief side-event anchor so all active changed events are explicitly labeled,anomaly_plus_normal_side_event,eval,True,1,2,1,常态或局部短时事件：政七街经三路至花园路段向东车流积压严重拥堵；未来路农业路至红专路段向北畅通无阻
stage4_eval:14,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=纬五路|DIR=向西|RANGE=经八路至花园路|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=2
simple_local_v2=输出所有 active changed-event anchors，含异常与恢复/畅通 side event。
</think>
ANCHOR|ROAD=纬五路|DIR=向西|RANGE=经八路至花园路|LEVEL=中度拥堵
ANCHOR|ROAD=未来路|DIR=向北|RANGE=红专路至政七街|LEVEL=畅通",add missing normal/relief side-event anchor so all active changed events are explicitly labeled,anomaly_plus_normal_side_event,eval,True,1,2,1,纬五路经八路至花园路段向西中度拥堵缓行；未来路红专路至政七街段向北车流顺畅
stage4_eval:15,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=花园路|DIR=向北|RANGE=红专路至黄河路|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=花园路|DIR=向北|RANGE=红专路至黄河路|LEVEL=中度拥堵",existing label already covers all active changed-event anchors,unchanged,eval,False,1,1,0,花园路红专路至黄河路段向北中度拥堵缓行；农业路经三路至经六路段向东保持正常通行
stage4_eval:16,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=经三路|DIR=向北|RANGE=政七街至黄河路|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=2
simple_local_v2=输出所有 active changed-event anchors，含异常与恢复/畅通 side event。
</think>
ANCHOR|ROAD=经三路|DIR=向北|RANGE=政七街至黄河路|LEVEL=中度拥堵
ANCHOR|ROAD=纬五路|DIR=向西|RANGE=经八路至花园路|LEVEL=畅通",add missing normal/relief side-event anchor so all active changed events are explicitly labeled,anomaly_plus_normal_side_event,eval,True,1,2,1,经三路政七街至黄河路段向北中度拥堵缓行；纬五路经八路至花园路段向西畅通无阻
stage4_eval:20,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=政七街|DIR=向东|RANGE=经一路至经三路|LEVEL=严重拥堵","<think>
scene=simple_local
anchor_count=2
simple_local_v2=输出所有 active changed-event anchors，含异常与恢复/畅通 side event。
</think>
ANCHOR|ROAD=政七街|DIR=向东|RANGE=经一路至经三路|LEVEL=严重拥堵
ANCHOR|ROAD=经一路|DIR=向北|RANGE=政七街至黄河路|LEVEL=畅通",add missing normal/relief side-event anchor so all active changed events are explicitly labeled,anomaly_plus_normal_side_event,eval,True,1,2,1,政七街经一路至经三路段向东追尾事故严重拥堵；经一路政七街至黄河路段向北车流顺畅
stage4_eval:22,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=经一路|DIR=向南|RANGE=红专路至政七街|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=2
simple_local_v2=输出所有 active changed-event anchors，含异常与恢复/畅通 side event。
</think>
ANCHOR|ROAD=经一路|DIR=向南|RANGE=红专路至政七街|LEVEL=中度拥堵
ANCHOR|ROAD=政七街|DIR=向东|RANGE=经八路至花园路|LEVEL=畅通",add missing normal/relief side-event anchor so all active changed events are explicitly labeled,anomaly_plus_normal_side_event,eval,True,1,2,1,常态或局部短时事件：经一路红专路至政七街段向南中度拥堵缓行；政七街经八路至花园路段向东畅通无阻
stage4_eval:23,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=未来路|DIR=向北|RANGE=黄河路至纬五路|LEVEL=严重拥堵","<think>
scene=simple_local
anchor_count=2
simple_local_v2=输出所有 active changed-event anchors，含异常与恢复/畅通 side event。
</think>
ANCHOR|ROAD=未来路|DIR=向北|RANGE=黄河路至纬五路|LEVEL=严重拥堵
ANCHOR|ROAD=政七街|DIR=向东|RANGE=花园路至未来路|LEVEL=畅通",add missing normal/relief side-event anchor so all active changed events are explicitly labeled,anomaly_plus_normal_side_event,eval,True,1,2,1,常态或局部短时事件：未来路黄河路至纬五路段向北车流积压严重拥堵；政七街花园路至未来路段向东畅通无阻
stage4_eval:25,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=纬五路|DIR=向西|RANGE=经三路至经六路|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=2
simple_local_v2=输出所有 active changed-event anchors，含异常与恢复/畅通 side event。
</think>
ANCHOR|ROAD=纬五路|DIR=向西|RANGE=经三路至经六路|LEVEL=中度拥堵
ANCHOR|ROAD=经八路|DIR=向北|RANGE=黄河路至纬五路|LEVEL=畅通",add missing normal/relief side-event anchor so all active changed events are explicitly labeled,anomaly_plus_normal_side_event,eval,True,1,2,1,纬五路经三路至经六路段向西中度拥堵缓行；经八路黄河路至纬五路段向北畅通无阻
stage4_eval:27,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=经三路|DIR=向南|RANGE=农业路至红专路|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=2
simple_local_v2=输出所有 active changed-event anchors，含异常与恢复/畅通 side event。
</think>
ANCHOR|ROAD=经三路|DIR=向南|RANGE=农业路至红专路|LEVEL=中度拥堵
ANCHOR|ROAD=农业路|DIR=向东|RANGE=经八路至花园路|LEVEL=畅通",add missing normal/relief side-event anchor so all active changed events are explicitly labeled,anomaly_plus_normal_side_event,eval,True,1,2,1,常态或局部短时事件：经三路农业路至红专路段向南中度拥堵缓行；农业路经八路至花园路段向东车流顺畅
stage4_eval:28,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=纬五路|DIR=向东|RANGE=经一路至经三路|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=纬五路|DIR=向东|RANGE=经一路至经三路|LEVEL=中度拥堵",existing label already covers all active changed-event anchors,unchanged,eval,False,1,1,0,纬五路经一路至经三路段向东车流较大缓行；经三路政七街至黄河路段向北保持正常通行
stage4_eval:30,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=经六路|DIR=向南|RANGE=政七街至黄河路|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=经六路|DIR=向南|RANGE=政七街至黄河路|LEVEL=中度拥堵",existing label already covers all active changed-event anchors,unchanged,eval,False,1,1,0,经六路政七街至黄河路段向南车流较大缓行
stage4_eval:31,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=红专路|DIR=向东|RANGE=经八路至花园路|LEVEL=严重拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=红专路|DIR=向东|RANGE=经八路至花园路|LEVEL=严重拥堵",existing label already covers all active changed-event anchors,unchanged,eval,False,1,1,0,红专路经八路至花园路段向东车流积压严重拥堵
stage4_eval:32,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=经八路|DIR=向北|RANGE=政七街至黄河路|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=经八路|DIR=向北|RANGE=政七街至黄河路|LEVEL=中度拥堵",existing label already covers all active changed-event anchors,unchanged,eval,False,1,1,0,当前需要根据常态或局部短时事件进行路径规划。 请优先按当前生效约束理解，不要被已解除或背景信息误导。 经八路政七街至黄河路段向北排队通行效率下降 有市民反映支路口偶尔压车，不过主约束仍以当前干道情况为准。 有市民反映支路口偶尔压车，不过主约束仍以当前干道情况为准。 部分播报会提到周边商圈或停车场信息，但主判断仍以道路方向、区间、时段和传播范围为核心。
stage4_eval:33,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=黄河路|DIR=向东|RANGE=经八路至未来路|LEVEL=严重拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=黄河路|DIR=向东|RANGE=经八路至未来路|LEVEL=严重拥堵",existing label already covers all active changed-event anchors,unchanged,eval,False,1,1,0,当前需要根据常态或局部短时事件进行路径规划。 请优先按当前生效约束理解，不要被已解除或背景信息误导。 黄河路经八路至未来路段向东排队长度明显增加；经六路红专路至政七街段向北交通基本正常 气象部门提示傍晚仍有小雨，但目前并未形成新增积水。 交警提醒周边停车场正在分流车辆，不过主路仍可通行。 部分播报会提到周边商圈或停车场信息，但主判断仍以道路方向、区间、时段和传播范围为核心。
stage4_eval:34,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=花园路|DIR=向南|RANGE=农业路至政七街|LEVEL=严重拥堵","<think>
scene=simple_local
anchor_count=2
simple_local_v2=输出所有 active changed-event anchors，含异常与恢复/畅通 side event。
</think>
ANCHOR|ROAD=花园路|DIR=向南|RANGE=农业路至政七街|LEVEL=严重拥堵
ANCHOR|ROAD=黄河路|DIR=向西|RANGE=经六路至经八路|LEVEL=畅通",add missing normal/relief side-event anchor so all active changed events are explicitly labeled,anomaly_plus_normal_side_event,eval,True,1,2,1,花园路农业路至政七街段向南排队长度明显增加；黄河路经六路至经八路段向西畅通无阻
stage4_eval:35,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=纬五路|DIR=向东|RANGE=经一路至经六路|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=纬五路|DIR=向东|RANGE=经一路至经六路|LEVEL=中度拥堵",existing label already covers all active changed-event anchors,unchanged,eval,False,1,1,0,纬五路经一路至经六路段向东车流较大缓行；经六路红专路至政七街段向南交通基本正常
stage4_eval:36,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=经三路|DIR=向南|RANGE=红专路至政七街|LEVEL=严重拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=经三路|DIR=向南|RANGE=红专路至政七街|LEVEL=严重拥堵",existing label already covers all active changed-event anchors,unchanged,eval,False,1,1,0,经三路红专路至政七街段向南追尾事故严重拥堵；农业路经八路至花园路段向西交通基本正常
stage4_eval:37,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=未来路|DIR=向北|RANGE=红专路至黄河路|LEVEL=严重拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=未来路|DIR=向北|RANGE=红专路至黄河路|LEVEL=严重拥堵",existing label already covers all active changed-event anchors,unchanged,eval,False,1,1,0,常态或局部短时事件：未来路红专路至黄河路段向北排队长度明显增加
stage4_eval:38,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=农业路|DIR=向西|RANGE=经一路至经三路|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=农业路|DIR=向西|RANGE=经一路至经三路|LEVEL=中度拥堵",existing label already covers all active changed-event anchors,unchanged,eval,False,1,1,0,当前需要根据常态或局部短时事件进行路径规划。 请优先按当前生效约束理解，不要被已解除或背景信息误导。 农业路经一路至经三路段向西车流较大缓行 其余未明确提及路段按常态理解，不要额外扩大影响范围。
stage4_eval:39,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=花园路|DIR=向北|RANGE=黄河路至纬五路|LEVEL=严重拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=花园路|DIR=向北|RANGE=黄河路至纬五路|LEVEL=严重拥堵",existing label already covers all active changed-event anchors,unchanged,eval,False,1,1,0,常态或局部短时事件：花园路黄河路至纬五路段向北追尾事故严重拥堵
stage4_eval:40,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=政七街|DIR=向西|RANGE=经六路至经八路|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=2
simple_local_v2=输出所有 active changed-event anchors，含异常与恢复/畅通 side event。
</think>
ANCHOR|ROAD=政七街|DIR=向西|RANGE=经六路至经八路|LEVEL=中度拥堵
ANCHOR|ROAD=花园路|DIR=向北|RANGE=红专路至政七街|LEVEL=畅通",add missing normal/relief side-event anchor so all active changed events are explicitly labeled,anomaly_plus_normal_side_event,eval,True,1,2,1,当前需要根据常态或局部短时事件进行路径规划。 请优先按当前生效约束理解，不要被已解除或背景信息误导。 政七街经六路至经八路段向西车流较大缓行；花园路红专路至政七街段向北畅通无阻 气象部门提示傍晚仍有小雨，但目前并未形成新增积水。 气象部门提示傍晚仍有小雨，但目前并未形成新增积水。 部分播报会提到周边商圈或停车场信息，但主判断仍以道路方向、区间、时段和传播范围为核心。
stage4_eval:41,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=黄河路|DIR=向西|RANGE=经三路至经六路|LEVEL=严重拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=黄河路|DIR=向西|RANGE=经三路至经六路|LEVEL=严重拥堵",existing label already covers all active changed-event anchors,unchanged,eval,False,1,1,0,黄河路经三路至经六路段向西排队长度明显增加；经三路政七街至黄河路段向北交通基本正常
stage4_eval:42,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=黄河路|DIR=向西|RANGE=经三路至经六路|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=黄河路|DIR=向西|RANGE=经三路至经六路|LEVEL=中度拥堵",existing label already covers all active changed-event anchors,unchanged,eval,False,1,1,0,常态或局部短时事件：黄河路经三路至经六路段向西排队通行效率下降
stage4_eval:43,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=经八路|DIR=向北|RANGE=政七街至黄河路|LEVEL=严重拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=经八路|DIR=向北|RANGE=政七街至黄河路|LEVEL=严重拥堵",existing label already covers all active changed-event anchors,unchanged,eval,False,1,1,0,经八路政七街至黄河路段向北车流积压严重拥堵
stage4_eval:44,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=黄河路|DIR=向东|RANGE=经一路至经六路|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=2
simple_local_v2=输出所有 active changed-event anchors，含异常与恢复/畅通 side event。
</think>
ANCHOR|ROAD=黄河路|DIR=向东|RANGE=经一路至经六路|LEVEL=中度拥堵
ANCHOR|ROAD=经三路|DIR=向北|RANGE=黄河路至纬五路|LEVEL=畅通",add missing normal/relief side-event anchor so all active changed events are explicitly labeled,anomaly_plus_normal_side_event,eval,True,1,2,1,黄河路经一路至经六路段向东排队通行效率下降；经三路黄河路至纬五路段向北车流顺畅
stage4_eval:45,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=经三路|DIR=向南|RANGE=农业路至政七街|LEVEL=严重拥堵","<think>
scene=simple_local
anchor_count=2
simple_local_v2=输出所有 active changed-event anchors，含异常与恢复/畅通 side event。
</think>
ANCHOR|ROAD=经三路|DIR=向南|RANGE=农业路至政七街|LEVEL=严重拥堵
ANCHOR|ROAD=纬五路|DIR=向东|RANGE=经三路至经六路|LEVEL=畅通",add missing normal/relief side-event anchor so all active changed events are explicitly labeled,anomaly_plus_normal_side_event,eval,True,1,2,1,经三路农业路至政七街段向南追尾事故严重拥堵；纬五路经三路至经六路段向东畅通无阻
stage4_eval:46,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=经一路|DIR=向北|RANGE=农业路至红专路|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=经一路|DIR=向北|RANGE=农业路至红专路|LEVEL=中度拥堵",existing label already covers all active changed-event anchors,unchanged,eval,False,1,1,0,经一路农业路至红专路段向北排队通行效率下降
stage4_eval:47,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=黄河路|DIR=向西|RANGE=经八路至花园路|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=黄河路|DIR=向西|RANGE=经八路至花园路|LEVEL=中度拥堵",existing label already covers all active changed-event anchors,unchanged,eval,False,1,1,0,黄河路经八路至花园路段向西中度拥堵缓行
stage4_eval:48,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=未来路|DIR=向南|RANGE=红专路至黄河路|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=未来路|DIR=向南|RANGE=红专路至黄河路|LEVEL=中度拥堵",existing label already covers all active changed-event anchors,unchanged,eval,False,1,1,0,未来路红专路至黄河路段向南中度拥堵缓行
stage4_eval:49,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=未来路|DIR=向南|RANGE=农业路至红专路|LEVEL=严重拥堵","<think>
scene=simple_local
anchor_count=2
simple_local_v2=输出所有 active changed-event anchors，含异常与恢复/畅通 side event。
</think>
ANCHOR|ROAD=未来路|DIR=向南|RANGE=农业路至红专路|LEVEL=严重拥堵
ANCHOR|ROAD=农业路|DIR=向西|RANGE=经一路至经三路|LEVEL=畅通",add missing normal/relief side-event anchor so all active changed events are explicitly labeled,anomaly_plus_normal_side_event,eval,True,1,2,1,常态或局部短时事件：未来路农业路至红专路段向南排队长度明显增加；农业路经一路至经三路段向西畅通无阻
